scheme,subtype,resolution,forecast_date,target_date,horizon,location,variant,median,truth,abs_error,wis,partition_size,cov_50,width_50,lo_50,hi_50,cov_80,width_80,lo_80,hi_80,cov_95,width_95,lo_95,hi_95
emerging_haplotype,h3n2,region,2026-03-26,2026-05-07,42,West Asia,J.2.2,0.0,0.0,0.0,7.142857142857149e-06,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.001,0.0,0.001
emerging_haplotype,h3n2,region,2026-03-26,2026-05-14,49,West Asia,J.2.2,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-05-21,56,West Asia,J.2.2,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-04-02,7,West Asia,J.2.3,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-04-09,14,West Asia,J.2.3,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-04-16,21,West Asia,J.2.3,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-04-23,28,West Asia,J.2.3,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-04-30,35,West Asia,J.2.3,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-05-07,42,West Asia,J.2.3,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-05-14,49,West Asia,J.2.3,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-05-21,56,West Asia,J.2.3,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-04-02,7,West Asia,J.2.4,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-04-09,14,West Asia,J.2.4,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-04-16,21,West Asia,J.2.4,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-04-23,28,West Asia,J.2.4,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-04-30,35,West Asia,J.2.4,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-05-07,42,West Asia,J.2.4,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-05-14,49,West Asia,J.2.4,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-05-21,56,West Asia,J.2.4,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-04-02,7,West Asia,J.2.4:79V,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-04-09,14,West Asia,J.2.4:79V,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-04-16,21,West Asia,J.2.4:79V,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-04-23,28,West Asia,J.2.4:79V,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-04-30,35,West Asia,J.2.4:79V,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-05-07,42,West Asia,J.2.4:79V,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-05-14,49,West Asia,J.2.4:79V,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-05-21,56,West Asia,J.2.4:79V,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-04-02,7,West Asia,K:145N,0.042,0.0,0.042,0.026664285714285717,11,0,0.043000000000000003,0.024,0.067,0,0.079,0.017,0.096,0,0.147,0.009,0.156
emerging_haplotype,h3n2,region,2026-03-26,2026-04-09,14,West Asia,K:145N,0.038,0.0,0.038,0.024321428571428574,11,0,0.041999999999999996,0.021,0.063,0,0.079,0.015,0.094,0,0.149,0.008,0.157
emerging_haplotype,h3n2,region,2026-03-26,2026-04-16,21,West Asia,K:145N,0.035,0.0,0.035,0.02157857142857143,11,0,0.040999999999999995,0.018,0.059,0,0.08,0.012,0.092,0,0.151,0.006,0.157
emerging_haplotype,h3n2,region,2026-03-26,2026-04-23,28,West Asia,K:145N,0.03,0.0,0.03,0.019064285714285718,11,0,0.04,0.015,0.055,0,0.079,0.01,0.089,0,0.153,0.005,0.158
emerging_haplotype,h3n2,region,2026-03-26,2026-04-30,35,West Asia,K:145N,0.026,0.0,0.026,0.016807142857142857,11,0,0.037000000000000005,0.013,0.05,0,0.07700000000000001,0.008,0.085,0,0.155,0.004,0.159
emerging_haplotype,h3n2,region,2026-03-26,2026-05-07,42,West Asia,K:145N,0.023,0.0,0.023,0.014985714285714286,11,0,0.035,0.011,0.046,0,0.073,0.007,0.08,0,0.156,0.003,0.159
emerging_haplotype,h3n2,region,2026-03-26,2026-05-14,49,West Asia,K:145N,0.02,0.0,0.02,0.01317857142857143,11,0,0.033,0.009,0.042,0,0.06999999999999999,0.006,0.076,0,0.155,0.002,0.157
emerging_haplotype,h3n2,region,2026-03-26,2026-05-21,56,West Asia,K:145N,0.017,0.0,0.017,0.011550000000000001,11,0,0.03,0.007,0.037,0,0.06599999999999999,0.005,0.071,0,0.153,0.002,0.155
emerging_haplotype,h3n2,region,2026-03-26,2026-04-02,7,West Asia,K:223I,0.677,0.111,0.5660000000000001,0.4497357142857143,11,0,0.15500000000000003,0.607,0.762,0,0.29800000000000004,0.514,0.812,0,0.421,0.424,0.845
emerging_haplotype,h3n2,region,2026-03-26,2026-04-09,14,West Asia,K:223I,0.722,0.0,0.722,0.6003285714285714,11,0,0.15200000000000002,0.651,0.803,0,0.29699999999999993,0.551,0.848,0,0.418,0.46,0.878
emerging_haplotype,h3n2,region,2026-03-26,2026-04-16,21,West Asia,K:223I,0.763,0.0,0.763,0.6367071428571427,11,0,0.14100000000000001,0.694,0.835,0,0.29500000000000004,0.582,0.877,0,0.40900000000000003,0.496,0.905
emerging_haplotype,h3n2,region,2026-03-26,2026-04-23,28,West Asia,K:223I,0.799,0.0,0.799,0.6706214285714286,11,0,0.13,0.735,0.865,0,0.29300000000000004,0.61,0.903,0,0.395,0.531,0.926
emerging_haplotype,h3n2,region,2026-03-26,2026-04-30,35,West Asia,K:223I,0.832,0.0,0.832,0.7017285714285713,11,0,0.12,0.77,0.89,0,0.28600000000000003,0.637,0.923,0,0.378,0.565,0.943
emerging_haplotype,h3n2,region,2026-03-26,2026-05-07,42,West Asia,K:223I,0.858,0.0,0.858,0.7305285714285714,11,0,0.10999999999999999,0.801,0.911,0,0.2739999999999999,0.665,0.939,0,0.358,0.598,0.956
emerging_haplotype,h3n2,region,2026-03-26,2026-05-14,49,West Asia,K:223I,0.881,0.0,0.881,0.75655,11,0,0.09800000000000009,0.83,0.928,0,0.253,0.698,0.951,0,0.345,0.621,0.966
emerging_haplotype,h3n2,region,2026-03-26,2026-05-21,56,West Asia,K:223I,0.901,0.0,0.901,0.7774928571428571,11,0,0.08799999999999997,0.855,0.943,0,0.23199999999999998,0.729,0.961,0,0.34099999999999997,0.633,0.974
emerging_haplotype,h3n2,region,2026-03-26,2026-04-02,7,West Asia,K:328S,0.0,0.0,0.0,8.571428571428575e-05,11,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.008,0.0,0.008
emerging_haplotype,h3n2,region,2026-03-26,2026-04-09,14,West Asia,K:328S,0.0,0.0,0.0,9.28571428571429e-05,11,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.009,0.0,0.009
emerging_haplotype,h3n2,region,2026-03-26,2026-04-16,21,West Asia,K:328S,0.0,0.0,0.0,0.00010000000000000006,11,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.01,0.0,0.01
emerging_haplotype,h3n2,region,2026-03-26,2026-04-23,28,West Asia,K:328S,0.0,0.0,0.0,0.0001071428571428572,11,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.011,0.0,0.011
emerging_haplotype,h3n2,region,2026-03-26,2026-04-30,35,West Asia,K:328S,0.0,0.0,0.0,0.00011428571428571436,11,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.012,0.0,0.012
emerging_haplotype,h3n2,region,2026-03-26,2026-05-07,42,West Asia,K:328S,0.0,0.0,0.0,0.0001214285714285715,11,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.013,0.0,0.013
emerging_haplotype,h3n2,region,2026-03-26,2026-05-14,49,West Asia,K:328S,0.0,0.0,0.0,0.00012857142857142866,11,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.014,0.0,0.014
emerging_haplotype,h3n2,region,2026-03-26,2026-05-21,56,West Asia,K:328S,0.0,0.0,0.0,0.00012857142857142866,11,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.014,0.0,0.014
emerging_haplotype,h3n2,region,2026-03-26,2026-04-02,7,West Asia,K:80K,0.005,0.0,0.005,0.0033142857142857145,11,0,0.009,0.002,0.011,0,0.026,0.001,0.027,1,0.05,0.0,0.05
emerging_haplotype,h3n2,region,2026-03-26,2026-04-09,14,West Asia,K:80K,0.004,0.0,0.004,0.002678571428571429,11,0,0.009999999999999998,0.001,0.011,1,0.026,0.0,0.026,1,0.051,0.0,0.051
emerging_haplotype,h3n2,region,2026-03-26,2026-04-16,21,West Asia,K:80K,0.004,0.0,0.004,0.0027142857142857142,11,0,0.009999999999999998,0.001,0.011,1,0.027,0.0,0.027,1,0.052,0.0,0.052
emerging_haplotype,h3n2,region,2026-03-26,2026-04-23,28,West Asia,K:80K,0.003,0.0,0.003,0.0025714285714285717,11,0,0.009000000000000001,0.001,0.01,1,0.029,0.0,0.029,1,0.054,0.0,0.054
emerging_haplotype,h3n2,region,2026-03-26,2026-04-30,35,West Asia,K:80K,0.003,0.0,0.003,0.002535714285714286,11,0,0.008,0.001,0.009,1,0.03,0.0,0.03,1,0.055,0.0,0.055
emerging_haplotype,h3n2,region,2026-03-26,2026-05-07,42,West Asia,K:80K,0.003,0.0,0.003,0.002514285714285715,11,0,0.008,0.001,0.009,1,0.029,0.0,0.029,1,0.056,0.0,0.056
emerging_haplotype,h3n2,region,2026-03-26,2026-05-14,49,West Asia,K:80K,0.002,0.0,0.002,0.0023357142857142856,11,0,0.007,0.001,0.008,1,0.03,0.0,0.03,1,0.057,0.0,0.057
emerging_haplotype,h3n2,region,2026-03-26,2026-05-21,56,West Asia,K:80K,0.002,0.0,0.002,0.00205,11,1,0.007,0.0,0.007,1,0.03,0.0,0.03,1,0.057,0.0,0.057
emerging_haplotype,h3n2,region,2026-03-26,2026-04-02,7,West Asia,K,0.257,0.889,0.632,0.5382,11,0,0.118,0.199,0.317,0,0.23,0.157,0.387,0,0.328,0.128,0.456
emerging_haplotype,h3n2,region,2026-03-26,2026-04-09,14,West Asia,K,0.217,1.0,0.783,0.6896214285714286,11,0,0.11300000000000002,0.162,0.275,0,0.21999999999999997,0.124,0.344,0,0.31699999999999995,0.1,0.417
emerging_haplotype,h3n2,region,2026-03-26,2026-04-16,21,West Asia,K,0.182,1.0,0.8180000000000001,0.7259428571428572,11,0,0.10499999999999998,0.131,0.236,0,0.21,0.098,0.308,0,0.302,0.077,0.379
emerging_haplotype,h3n2,region,2026-03-26,2026-04-23,28,West Asia,K,0.151,1.0,0.849,0.7591357142857144,11,0,0.09500000000000001,0.106,0.201,0,0.196,0.077,0.273,0,0.285,0.059,0.344
emerging_haplotype,h3n2,region,2026-03-26,2026-04-30,35,West Asia,K,0.125,1.0,0.875,0.7890142857142858,11,0,0.08600000000000001,0.085,0.171,0,0.179,0.061,0.24,0,0.266,0.045,0.311
emerging_haplotype,h3n2,region,2026-03-26,2026-05-07,42,West Asia,K,0.103,1.0,0.897,0.8172928571428572,11,0,0.07599999999999998,0.068,0.144,0,0.15899999999999997,0.047,0.206,0,0.24500000000000002,0.034,0.279
emerging_haplotype,h3n2,region,2026-03-26,2026-05-14,49,West Asia,K,0.084,1.0,0.916,0.8428571428571429,11,0,0.066,0.054,0.12,0,0.13899999999999998,0.036,0.175,0,0.224,0.025,0.249
emerging_haplotype,h3n2,region,2026-03-26,2026-05-21,56,West Asia,K,0.069,1.0,0.931,0.8649428571428571,11,0,0.059000000000000004,0.042,0.101,0,0.12,0.028,0.148,0,0.202,0.019,0.221
emerging_haplotype,h3n2,region,2026-04-09,2026-04-16,7,Africa,J.2,0.0,0.0,0.0,0.00021428571428571433,11,1,0.001,0.0,0.001,1,0.003,0.0,0.003,1,0.008,0.0,0.008
emerging_haplotype,h3n2,region,2026-04-09,2026-04-23,14,Africa,J.2,0.0,0.0,0.0,0.00021428571428571433,11,1,0.001,0.0,0.001,1,0.003,0.0,0.003,1,0.008,0.0,0.008
emerging_haplotype,h3n2,region,2026-04-09,2026-04-30,21,Africa,J.2,0.0,0.0,0.0,0.0001785714285714286,11,1,0.001,0.0,0.001,1,0.002,0.0,0.002,1,0.007,0.0,0.007
emerging_haplotype,h3n2,region,2026-04-09,2026-05-07,28,Africa,J.2,0.0,0.0,0.0,0.0001785714285714286,11,1,0.001,0.0,0.001,1,0.002,0.0,0.002,1,0.007,0.0,0.007
emerging_haplotype,h3n2,region,2026-04-09,2026-05-14,35,Africa,J.2,0.0,0.0,0.0,0.00010714285714285718,11,1,0.0,0.0,0.0,1,0.002,0.0,0.002,1,0.007,0.0,0.007
emerging_haplotype,h3n2,region,2026-04-09,2026-05-21,42,Africa,J.2,0.0,0.0,0.0,0.00010000000000000003,11,1,0.0,0.0,0.0,1,0.002,0.0,0.002,1,0.006,0.0,0.006
emerging_haplotype,h3n2,region,2026-04-09,2026-04-16,7,Africa,J.2.2,0.0,0.0,0.0,0.0001785714285714286,11,1,0.001,0.0,0.001,1,0.002,0.0,0.002,1,0.007,0.0,0.007
emerging_haplotype,h3n2,region,2026-04-09,2026-04-23,14,Africa,J.2.2,0.0,0.0,0.0,0.0001785714285714286,11,1,0.001,0.0,0.001,1,0.002,0.0,0.002,1,0.007,0.0,0.007
emerging_haplotype,h3n2,region,2026-04-09,2026-04-30,21,Africa,J.2.2,0.0,0.0,0.0,0.00017142857142857148,11,1,0.001,0.0,0.001,1,0.002,0.0,0.002,1,0.006,0.0,0.006
emerging_haplotype,h3n2,region,2026-04-09,2026-05-07,28,Africa,J.2.2,0.0,0.0,0.0,0.00017142857142857148,11,1,0.001,0.0,0.001,1,0.002,0.0,0.002,1,0.006,0.0,0.006
emerging_haplotype,h3n2,region,2026-04-09,2026-05-14,35,Africa,J.2.2,0.0,0.0,0.0,0.0001642857142857143,11,1,0.001,0.0,0.001,1,0.002,0.0,0.002,1,0.005,0.0,0.005
emerging_haplotype,h3n2,region,2026-04-09,2026-05-21,42,Africa,J.2.2,0.0,0.0,0.0,6.428571428571431e-05,11,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.005,0.0,0.005
emerging_haplotype,h3n2,region,2026-04-09,2026-04-16,7,Africa,J.2.3,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-04-09,2026-04-23,14,Africa,J.2.3,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-04-09,2026-04-30,21,Africa,J.2.3,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-04-09,2026-05-07,28,Africa,J.2.3,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-04-09,2026-05-14,35,Africa,J.2.3,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-04-09,2026-05-21,42,Africa,J.2.3,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-04-09,2026-04-16,7,Africa,J.2.4,0.008,0.008,0.0,0.0010928571428571428,11,1,0.007,0.005,0.012,1,0.015,0.003,0.018,1,0.023,0.002,0.025
emerging_haplotype,h3n2,region,2026-04-09,2026-04-23,14,Africa,J.2.4,0.007,0.0,0.007,0.004514285714285715,11,0,0.006,0.004,0.01,0,0.013000000000000001,0.003,0.016,0,0.019999999999999997,0.002,0.022
emerging_haplotype,h3n2,region,2026-04-09,2026-04-30,21,Africa,J.2.4,0.006,0.0,0.006,0.0034428571428571425,11,0,0.005999999999999999,0.003,0.009,0,0.011,0.002,0.013,0,0.018,0.001,0.019
emerging_haplotype,h3n2,region,2026-04-09,2026-05-07,28,Africa,J.2.4,0.005,0.0,0.005,0.003085714285714286,11,0,0.004,0.003,0.007,0,0.009,0.002,0.011,0,0.016,0.001,0.017
emerging_haplotype,h3n2,region,2026-04-09,2026-05-14,35,Africa,J.2.4,0.004,0.0,0.004,0.002357142857142857,11,0,0.004,0.002,0.006,0,0.009000000000000001,0.001,0.01,0,0.013999999999999999,0.001,0.015
emerging_haplotype,h3n2,region,2026-04-09,2026-05-21,42,Africa,J.2.4,0.003,0.0,0.003,0.0021,11,0,0.003,0.002,0.005,0,0.008,0.001,0.009,0,0.012,0.001,0.013
emerging_haplotype,h3n2,region,2026-04-09,2026-04-16,7,Africa,J.2.4:79V,0.031,0.0,0.031,0.01925,11,0,0.05,0.012,0.062,0,0.125,0.005,0.13,0,0.315,0.002,0.317
emerging_haplotype,h3n2,region,2026-04-09,2026-04-23,14,Africa,J.2.4:79V,0.034,0.0,0.034,0.021128571428571434,11,0,0.05800000000000001,0.012,0.07,0,0.145,0.005,0.15,0,0.358,0.002,0.36
emerging_haplotype,h3n2,region,2026-04-09,2026-04-30,21,Africa,J.2.4:79V,0.036,0.0,0.036,0.023021428571428575,11,0,0.066,0.012,0.078,0,0.16999999999999998,0.005,0.175,0,0.403,0.002,0.405
emerging_haplotype,h3n2,region,2026-04-09,2026-05-07,28,Africa,J.2.4:79V,0.037,0.0,0.037,0.024542857142857144,11,0,0.07300000000000001,0.012,0.085,0,0.189,0.005,0.194,0,0.45,0.002,0.452
emerging_haplotype,h3n2,region,2026-04-09,2026-05-14,35,Africa,J.2.4:79V,0.04,0.0,0.04,0.026171428571428575,11,0,0.083,0.012,0.095,0,0.204,0.004,0.208,0,0.498,0.002,0.5
emerging_haplotype,h3n2,region,2026-04-09,2026-05-21,42,Africa,J.2.4:79V,0.042,0.0,0.042,0.028207142857142865,11,0,0.094,0.012,0.106,0,0.226,0.004,0.23,0,0.545,0.002,0.547
emerging_haplotype,h3n2,region,2026-04-09,2026-04-16,7,Africa,K:145N,0.012,0.153,0.141,0.0808,11,0,0.028,0.004,0.032,0,0.081,0.001,0.082,1,0.208,0.0,0.208
emerging_haplotype,h3n2,region,2026-04-09,2026-04-23,14,Africa,K:145N,0.012,0.171,0.159,0.0921,11,0,0.029,0.004,0.033,0,0.087,0.001,0.088,1,0.236,0.0,0.236
emerging_haplotype,h3n2,region,2026-04-09,2026-04-30,21,Africa,K:145N,0.012,0.204,0.19199999999999998,0.11307857142857143,11,0,0.031000000000000003,0.004,0.035,0,0.096,0.001,0.097,1,0.257,0.0,0.257
emerging_haplotype,h3n2,region,2026-04-09,2026-05-07,28,Africa,K:145N,0.012,0.215,0.20299999999999999,0.11807857142857144,11,0,0.033,0.004,0.037,0,0.106,0.001,0.107,1,0.277,0.0,0.277
emerging_haplotype,h3n2,region,2026-04-09,2026-05-14,35,Africa,K:145N,0.012,0.209,0.19699999999999998,0.11121428571428571,11,0,0.034999999999999996,0.003,0.038,0,0.116,0.001,0.117,1,0.296,0.0,0.296
emerging_haplotype,h3n2,region,2026-04-09,2026-05-21,42,Africa,K:145N,0.012,0.261,0.249,0.14625714285714286,11,0,0.037,0.003,0.04,0,0.123,0.001,0.124,1,0.314,0.0,0.314
emerging_haplotype,h3n2,region,2026-04-09,2026-04-16,7,Africa,K:223I,0.005,0.016,0.011,0.004957142857142857,11,1,0.018,0.001,0.019,1,0.046,0.0,0.046,1,0.11,0.0,0.11
emerging_haplotype,h3n2,region,2026-04-09,2026-04-23,14,Africa,K:223I,0.005,0.009,0.003999999999999999,0.004285714285714286,11,1,0.019,0.001,0.02,1,0.052,0.0,0.052,1,0.122,0.0,0.122
emerging_haplotype,h3n2,region,2026-04-09,2026-04-30,21,Africa,K:223I,0.005,0.011,0.005999999999999999,0.005042857142857142,11,1,0.020999999999999998,0.001,0.022,1,0.058,0.0,0.058,1,0.144,0.0,0.144
emerging_haplotype,h3n2,region,2026-04-09,2026-05-07,28,Africa,K:223I,0.005,0.013,0.008,0.005771428571428572,11,1,0.022,0.001,0.023,1,0.064,0.0,0.064,1,0.172,0.0,0.172
emerging_haplotype,h3n2,region,2026-04-09,2026-05-14,35,Africa,K:223I,0.005,0.015,0.009999999999999998,0.006514285714285715,11,1,0.023,0.001,0.024,1,0.071,0.0,0.071,1,0.198,0.0,0.198
emerging_haplotype,h3n2,region,2026-04-09,2026-05-21,42,Africa,K:223I,0.005,0.022,0.016999999999999998,0.008107142857142858,11,1,0.026,0.001,0.027,1,0.078,0.0,0.078,1,0.223,0.0,0.223
emerging_haplotype,h3n2,region,2026-04-09,2026-04-16,7,Africa,K:328S,0.0,0.089,0.089,0.06277142857142856,11,0,0.003,0.0,0.003,0,0.015,0.0,0.015,0,0.078,0.0,0.078
emerging_haplotype,h3n2,region,2026-04-09,2026-04-23,14,Africa,K:328S,0.0,0.072,0.072,0.04706428571428571,11,0,0.003,0.0,0.003,0,0.017,0.0,0.017,1,0.091,0.0,0.091
emerging_haplotype,h3n2,region,2026-04-09,2026-04-30,21,Africa,K:328S,0.0,0.086,0.086,0.05664999999999999,11,0,0.003,0.0,0.003,0,0.019,0.0,0.019,1,0.105,0.0,0.105
emerging_haplotype,h3n2,region,2026-04-09,2026-05-07,28,Africa,K:328S,0.0,0.089,0.089,0.05740000000000001,11,0,0.004,0.0,0.004,0,0.024,0.0,0.024,1,0.12,0.0,0.12
emerging_haplotype,h3n2,region,2026-04-09,2026-05-14,35,Africa,K:328S,0.0,0.104,0.104,0.06674999999999999,11,0,0.004,0.0,0.004,0,0.03,0.0,0.03,1,0.145,0.0,0.145
emerging_haplotype,h3n2,region,2026-04-09,2026-05-21,42,Africa,K:328S,0.0,0.13,0.13,0.08428571428571428,11,0,0.004,0.0,0.004,0,0.035,0.0,0.035,1,0.18,0.0,0.18
emerging_haplotype,h3n2,region,2026-04-09,2026-04-16,7,Africa,K:80K,0.0,0.0,0.0,0.00014285714285714292,11,1,0.0,0.0,0.0,1,0.002,0.0,0.002,1,0.012,0.0,0.012
emerging_haplotype,h3n2,region,2026-04-09,2026-04-23,14,Africa,K:80K,0.0,0.0,0.0,0.0001785714285714286,11,1,0.0,0.0,0.0,1,0.003,0.0,0.003,1,0.013,0.0,0.013
emerging_haplotype,h3n2,region,2026-04-09,2026-04-30,21,Africa,K:80K,0.0,0.0,0.0,0.00018571428571428577,11,1,0.0,0.0,0.0,1,0.003,0.0,0.003,1,0.014,0.0,0.014
emerging_haplotype,h3n2,region,2026-04-09,2026-05-07,28,Africa,K:80K,0.0,0.0,0.0,0.00019285714285714292,11,1,0.0,0.0,0.0,1,0.003,0.0,0.003,1,0.015,0.0,0.015
emerging_haplotype,h3n2,region,2026-04-09,2026-05-14,35,Africa,K:80K,0.0,0.0,0.0,0.00021428571428571436,11,1,0.0,0.0,0.0,1,0.003,0.0,0.003,1,0.018,0.0,0.018
emerging_haplotype,h3n2,region,2026-04-09,2026-05-21,42,Africa,K:80K,0.0,0.0,0.0,0.00022857142857142868,11,1,0.0,0.0,0.0,1,0.003,0.0,0.003,1,0.02,0.0,0.02
emerging_haplotype,h3n2,region,2026-04-09,2026-04-16,7,Africa,K,0.903,0.734,0.16900000000000004,0.07044285714285714,11,0,0.10099999999999998,0.838,0.939,1,0.237,0.723,0.96,1,0.364,0.606,0.97
emerging_haplotype,h3n2,region,2026-04-09,2026-04-23,14,Africa,K,0.897,0.748,0.14900000000000002,0.06189999999999999,11,0,0.11399999999999999,0.824,0.938,1,0.273,0.688,0.961,1,0.4139999999999999,0.557,0.971
emerging_haplotype,h3n2,region,2026-04-09,2026-04-30,21,Africa,K,0.89,0.699,0.19100000000000006,0.08044285714285718,11,0,0.128,0.809,0.937,1,0.32399999999999995,0.637,0.961,1,0.46599999999999997,0.506,0.972
emerging_haplotype,h3n2,region,2026-04-09,2026-05-07,28,Africa,K,0.883,0.684,0.19899999999999995,0.08307857142857143,11,0,0.14600000000000002,0.79,0.936,1,0.36,0.602,0.962,1,0.5109999999999999,0.463,0.974
emerging_haplotype,h3n2,region,2026-04-09,2026-05-14,35,Africa,K,0.876,0.672,0.20399999999999996,0.08259999999999999,11,0,0.17100000000000004,0.763,0.934,1,0.394,0.567,0.961,1,0.558,0.416,0.974
emerging_haplotype,h3n2,region,2026-04-09,2026-05-21,42,Africa,K,0.866,0.587,0.279,0.11322857142857144,11,0,0.19700000000000006,0.736,0.933,1,0.43099999999999994,0.53,0.961,1,0.618,0.357,0.975
emerging_haplotype,h3n2,region,2026-04-09,2026-04-16,7,China,J.2,0.0,0.0,0.0,5.0000000000000016e-05,11,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.003,0.0,0.003
